completion_year,monthly_rent_rm,property_type,parking,bathroom,size_sqft,furnished,area,rooms_num,nearby_railways
2019.0,2800,Condominium,0.0,2.0,1100,Fully Furnished,Bukit Jalil,3.0,yes
2023.0,2400,Condominium,2.0,2.0,850,Fully Furnished,Cheras,3.0,yes
2013.0,2500,Apartment,1.0,1.0,850,Fully Furnished,Titiwangsa,2.0,yes
2017.0,2200,Service Residence,0.0,1.0,648,Fully Furnished,Bangsar South,2.0,yes
2019.0,2100,Service Residence,2.0,2.0,958,Fully Furnished,Kepong,3.0,
2019.0,1750,Service Residence,2.0,2.0,958,Partially Furnished,Kepong,3.0,
2013.0,2000,Condominium,0.0,2.0,1100,Fully Furnished,Sungai Besi,3.0,
2021.0,1700,Service Residence,1.0,2.0,950,Partially Furnished,Kepong,3.0,yes
2019.0,1500,Condominium,0.0,2.0,1100,Partially Furnished,Keramat,3.0,
2018.0,2500,Service Residence,2.0,2.0,1089,Fully Furnished,Jalan Ipoh,3.0,
2013.0,2900,Service Residence,0.0,2.0,1100,Fully Furnished,Taman Melawati,3.0,yes
2011.0,1800,Duplex,0.0,2.0,750,Fully Furnished,Old Klang Road,1.0,yes
2017.0,2000,Condominium,0.0,2.0,900,Fully Furnished,Sentul,2.0,yes
2018.0,1850,Service Residence,0.0,1.0,633,Fully Furnished,Taman Melawati,2.0,yes
2014.0,2600,Condominium,0.0,3.0,1500,Partially Furnished,Bukit Jalil,3.0,yes
2020.0,1400,Apartment,0.0,2.0,810,Partially Furnished,Pantai,3.0,yes
2022.0,2600,Service Residence,0.0,2.0,980,Fully Furnished,Sentul,3.0,yes
2019.0,3200,Service Residence,2.0,2.0,871,Partially Furnished,KLCC,2.0,yes
1998.0,1600,Condominium,1.0,2.0,960,Fully Furnished,Cheras,3.0,yes
2014.0,1899,Condominium,2.0,4.0,1440,Partially Furnished,Setapak,4.0,no
2004.0,3000,Condominium,2.0,3.0,1597,Fully Furnished,Mont Kiara,3.0,
2023.0,2500,Condominium,2.0,2.0,850,Fully Furnished,Cheras,3.0,yes
2019.0,1850,Service Residence,2.0,2.0,1066,Partially Furnished,Segambut,3.0,yes
2009.0,1800,Condominium,1.0,2.0,840,Fully Furnished,Jalan Ipoh,2.0,no
2008.0,1900,Condominium,2.0,2.0,1200,Fully Furnished,Jalan Ipoh,3.0,no
2022.0,1700,Service Residence,0.0,2.0,1000,Fully Furnished,Setapak,3.0,yes
2016.0,1500,Condominium,0.0,2.0,1037,Partially Furnished,Jalan Ipoh,3.0,
2008.0,1600,Condominium,1.0,2.0,850,Fully Furnished,Solaris Dutamas,3.0,no
2021.0,1600,Apartment,2.0,2.0,1000,Partially Furnished,Setapak,4.0,
2021.0,1100,Condominium,0.0,2.0,1000,Partially Furnished,Kuchai Lama,3.0,yes
2021.0,1100,Service Residence,1.0,2.0,820,Partially Furnished,Cheras,3.0,yes
2021.0,1100,Service Residence,1.0,2.0,820,Partially Furnished,Cheras,3.0,yes
2021.0,1100,Service Residence,1.0,2.0,820,Partially Furnished,Cheras,3.0,yes
2021.0,1100,Service Residence,1.0,2.0,820,Partially Furnished,Cheras,3.0,yes
2005.0,1500,Condominium,1.0,2.0,1200,Partially Furnished,Wangsa Maju,3.0,no
2017.0,1400,Service Residence,2.0,2.0,948,Partially Furnished,Sentul,3.0,yes
2016.0,1700,Service Residence,1.0,1.0,530,Fully Furnished,KL City,1.0,
2010.0,1400,Condominium,1.0,2.0,755,Fully Furnished,Cheras,3.0,no
2002.0,1300,Apartment,1.0,2.0,730,Partially Furnished,Cheras,3.0,yes
2020.0,800,Condominium,0.0,1.0,100,Fully Furnished,Bukit Jalil,1.0,yes
2017.0,1350,Condominium,1.0,2.0,850,Partially Furnished,Wangsa Maju,3.0,no
2021.0,1700,Service Residence,1.0,1.0,499,Partially Furnished,Sri Damansara,1.0,
2016.0,1400,Service Residence,1.0,2.0,900,Partially Furnished,Setapak,3.0,
2021.0,1300,Service Residence,0.0,2.0,1001,Fully Furnished,Sentul,4.0,yes
2021.0,1300,Service Residence,1.0,2.0,650,Fully Furnished,Cheras,2.0,no
1999.0,1500,Condominium,0.0,2.0,1100,Partially Furnished,Cheras,3.0,yes
2010.0,1800,Condominium,2.0,2.0,1007,Fully Furnished,Jalan Ipoh,3.0,yes
2020.0,1300,Service Residence,1.0,2.0,650,Partially Furnished,Sentul,2.0,no
2020.0,900,Apartment,1.0,2.0,800,Partially Furnished,Kepong,3.0,
2023.0,2000,Condominium,2.0,2.0,850,Partially Furnished,Cheras,3.0,yes
2021.0,1200,Service Residence,0.0,2.0,850,Fully Furnished,Sentul,3.0,yes
2016.0,2500,Service Residence,2.0,2.0,1400,Partially Furnished,Bandar Menjalara,3.0,no
2010.0,1800,Condominium,2.0,3.0,1267,Fully Furnished,Wangsa Maju,3.0,yes
2020.0,1500,Apartment,1.0,2.0,810,Partially Furnished,Pantai,3.0,
2021.0,1500,Condominium,2.0,2.0,960,Partially Furnished,Kepong,3.0,yes
2015.0,2100,Service Residence,1.0,2.0,950,Fully Furnished,Ampang,2.0,no
2020.0,2300,Condominium,2.0,2.0,1184,Fully Furnished,Keramat,4.0,no
2014.0,1400,Condominium,0.0,2.0,1100,Partially Furnished,Sentul,3.0,no
2019.0,3000,Service Residence,0.0,2.0,947,Fully Furnished,Cheras,3.0,no
2021.0,1300,Service Residence,1.0,2.0,680,Partially Furnished,Cheras,2.0,
2007.0,1500,Condominium,1.0,2.0,1066,Not Furnished,Setapak,3.0,yes
1990.0,850,Apartment,1.0,2.0,850,Not Furnished,Kepong,3.0,yes
2021.0,1400,Condominium,2.0,2.0,1200,Not Furnished,Kuchai Lama,3.0,no
2021.0,1400,Condominium,1.0,2.0,1100,Partially Furnished,Kuchai Lama,3.0,no
2022.0,1700,Condominium,2.0,2.0,921,Partially Furnished,Taman Desa,3.0,no
2017.0,3200,Service Residence,1.0,2.0,990,Fully Furnished,Bangsar South,3.0,no
1997.0,1700,Service Residence,1.0,2.0,935,Partially Furnished,Taman Desa,3.0,no
2020.0,2300,Condominium,2.0,2.0,1184,Fully Furnished,Keramat,4.0,no
2015.0,1750,Service Residence,2.0,2.0,1089,Fully Furnished,Sungai Besi,3.0,no
2020.0,1100,Apartment,0.0,2.0,850,Partially Furnished,Pantai,3.0,
2004.0,1400,Condominium,1.0,2.0,1100,Fully Furnished,Jalan Kuching,3.0,
2007.0,1600,Condominium,1.0,2.0,1295,Partially Furnished,Jalan Kuching,3.0,
2013.0,2800,Service Residence,1.0,1.0,797,Fully Furnished,Mid Valley City,2.0,yes
2020.0,1600,Condominium,1.0,2.0,1001,Partially Furnished,Sentul,3.0,
2006.0,1900,Condominium,0.0,1.0,616,Fully Furnished,KL City,1.0,
2019.0,3500,Service Residence,0.0,2.0,818,Fully Furnished,KLCC,3.0,no
2020.0,1500,Apartment,1.0,1.0,850,Partially Furnished,Sentul,3.0,no
2005.0,1500,Condominium,1.0,2.0,920,Fully Furnished,Cheras,3.0,no
2010.0,2300,Condominium,0.0,3.0,1389,Partially Furnished,Taman Melawati,4.0,yes
2019.0,1500,Service Residence,2.0,2.0,903,Not Furnished,Segambut,2.0,
2017.0,1400,Service Residence,0.0,2.0,1050,Partially Furnished,Cheras,3.0,
2018.0,1800,Service Residence,0.0,1.0,320,Fully Furnished,KL City,1.0,yes
2019.0,1500,Condominium,2.0,2.0,1100,Not Furnished,Kepong,3.0,no
2010.0,2500,Condominium,1.0,2.0,1400,Partially Furnished,Taman Tun Dr Ismail,3.0,
2007.0,1700,Condominium,1.0,2.0,1075,Fully Furnished,Segambut,3.0,
2007.0,1400,Condominium,1.0,2.0,1049,Not Furnished,Segambut,3.0,
2021.0,2400,Apartment,1.0,2.0,866,Fully Furnished,Kepong,2.0,yes
2017.0,4800,Condominium,2.0,2.0,1200,Fully Furnished,Mont Kiara,3.0,no
2004.0,1800,Condominium,1.0,2.0,1100,Fully Furnished,Jalan Kuching,3.0,no
2019.0,2800,Service Residence,0.0,2.0,958,Fully Furnished,Kepong,3.0,no
2021.0,1700,Service Residence,2.0,2.0,1000,Partially Furnished,Setapak,4.0,yes
2012.0,2400,Service Residence,1.0,1.0,672,Fully Furnished,Sri Hartamas,1.0,
2019.0,2300,Service Residence,1.0,2.0,845,Fully Furnished,Ampang Hilir,2.0,yes
2015.0,2100,Service Residence,0.0,1.0,680,Fully Furnished,KL City,1.0,yes
2008.0,2800,Condominium,2.0,2.0,960,Fully Furnished,City Centre,3.0,no
2019.0,1900,Service Residence,2.0,2.0,958,Partially Furnished,Kepong,3.0,no
2025.0,2000,Condominium,2.0,2.0,893,Partially Furnished,Cheras,2.0,no
2019.0,4000,Service Residence,0.0,2.0,887,Fully Furnished,KLCC,3.0,yes
2020.0,2800,Condominium,2.0,2.0,1100,Fully Furnished,Bukit Jalil,3.0,yes
1980.0,1500,Condominium,1.0,2.0,1040,Fully Furnished,Pantai,3.0,
2020.0,2700,Condominium,2.0,2.0,1226,Fully Furnished,Bukit Jalil,3.0,yes
1998.0,1600,Condominium,1.0,2.0,960,Fully Furnished,Cheras,3.0,yes
2013.0,3500,Condominium,2.0,2.0,1647,Fully Furnished,Ampang,3.0,yes
2022.0,2000,Service Residence,2.0,2.0,1100,Partially Furnished,Setapak,4.0,
2016.0,2600,Service Residence,1.0,2.0,508,Fully Furnished,KL City,2.0,no
2007.0,2400,Condominium,1.0,2.0,1260,Fully Furnished,Wangsa Maju,3.0,
2020.0,1700,Condominium,1.0,2.0,926,Partially Furnished,Keramat,3.0,no
2017.0,2500,Condominium,2.0,3.0,1500,Partially Furnished,Solaris Dutamas,4.0,no
2015.0,120,Condominium,0.0,3.0,1350,Fully Furnished,Old Klang Road,3.0,
2006.0,2800,Service Residence,1.0,2.0,1100,Fully Furnished,KLCC,2.0,no
2007.0,1100,Condominium,1.0,2.0,962,Partially Furnished,Kepong,3.0,no
2019.0,1200,Condominium,0.0,1.0,350,Fully Furnished,Setapak,1.0,yes
2017.0,1750,Service Residence,0.0,2.0,761,Not Furnished,Cheras,1.0,yes
2019.0,2200,Condominium,2.0,2.0,839,Fully Furnished,Sungai Besi,3.0,yes
2021.0,2500,Condominium,2.0,2.0,990,Fully Furnished,Cheras,3.0,
2017.0,2100,Condominium,2.0,2.0,978,Fully Furnished,Jalan Ipoh,3.0,
2009.0,900,Condominium,1.0,1.0,678,Not Furnished,Sentul,3.0,no
2019.0,2100,Condominium,2.0,2.0,1050,Fully Furnished,Keramat,3.0,yes
2019.0,1800,Condominium,0.0,2.0,800,Fully Furnished,Sentul,3.0,yes
2007.0,2300,Condominium,1.0,2.0,1295,Fully Furnished,Jalan Kuching,3.0,
2021.0,1400,Service Residence,1.0,2.0,650,Partially Furnished,Cheras,2.0,yes
2021.0,1300,Service Residence,2.0,2.0,820,Not Furnished,Cheras,3.0,yes
2007.0,1950,Service Residence,1.0,2.0,742,Fully Furnished,Bukit Bintang,2.0,yes
2015.0,2000,Service Residence,2.0,2.0,1087,Partially Furnished,Desa Pandan,2.0,no
2013.0,1900,Condominium,1.0,2.0,1100,Fully Furnished,Jalan Kuching,3.0,no
2016.0,4500,Service Residence,2.0,2.0,1190,Fully Furnished,KLCC,3.0,yes
2016.0,1700,Condominium,1.0,2.0,935,Fully Furnished,Kuchai Lama,3.0,yes
2006.0,3000,Condominium,3.0,3.0,1323,Fully Furnished,City Centre,4.0,no
2004.0,1550,Condominium,0.0,2.0,1050,Partially Furnished,Jalan Kuching,3.0,yes
2020.0,1600,Apartment,0.0,2.0,810,Partially Furnished,Pantai,3.0,
2005.0,1499,Condominium,1.0,2.0,1010,Fully Furnished,Cheras,3.0,
2020.0,1500,Apartment,0.0,2.0,1500,Partially Furnished,Pantai,3.0,
2020.0,1500,Apartment,0.0,2.0,810,Partially Furnished,Pantai,3.0,
2020.0,1600,Service Residence,1.0,2.0,819,Fully Furnished,Sentul,3.0,yes
2021.0,1250,Service Residence,1.0,2.0,650,Partially Furnished,Cheras,2.0,yes
2017.0,1700,Condominium,1.0,2.0,1009,Fully Furnished,Sentul,3.0,
2021.0,1400,Condominium,2.0,2.0,1000,Fully Furnished,Sentul,4.0,yes
2021.0,1850,Service Residence,0.0,2.0,850,Partially Furnished,Sentul,3.0,no
2019.0,1700,Service Residence,1.0,2.0,852,Partially Furnished,Old Klang Road,2.0,no
2021.0,900,Service Residence,1.0,2.0,820,Partially Furnished,Cheras,3.0,yes
2021.0,900,Service Residence,1.0,2.0,820,Partially Furnished,Cheras,3.0,yes
2021.0,2000,Service Residence,1.0,2.0,840,Partially Furnished,Cheras,2.0,yes
2020.0,2300,Condominium,2.0,2.0,1226,Partially Furnished,Bukit Jalil,3.0,yes
2021.0,1400,Service Residence,1.0,2.0,650,Partially Furnished,Cheras,2.0,no
2019.0,4300,Condominium,3.0,5.0,2336,Partially Furnished,Wangsa Maju,4.0,yes
2023.0,3000,Condominium,2.0,2.0,1030,Fully Furnished,Cheras,4.0,no
2007.0,1100,Condominium,1.0,2.0,962,Not Furnished,Kepong,3.0,no
2020.0,1800,Apartment,2.0,3.0,1072,Fully Furnished,Kepong,3.0,yes
2021.0,1600,Service Residence,1.0,2.0,800,Fully Furnished,Sungai Besi,3.0,
2019.0,2700,Service Residence,2.0,2.0,924,Fully Furnished,Gombak,3.0,no
2017.0,2299,Condominium,2.0,3.0,1400,Partially Furnished,Setapak,3.0,
2017.0,2700,Condominium,2.0,2.0,908,Fully Furnished,Setapak,3.0,no
2017.0,1999,Condominium,2.0,3.0,1477,Partially Furnished,Setapak,4.0,
2018.0,1250,Apartment,1.0,2.0,1050,Partially Furnished,Sungai Besi,3.0,yes
2021.0,2800,Service Residence,2.0,2.0,865,Fully Furnished,Cheras,3.0,
2019.0,1800,Condominium,2.0,2.0,1100,Fully Furnished,Kepong,3.0,yes
2006.0,1400,Service Residence,1.0,1.0,500,Fully Furnished,Damansara Heights,1.0,yes
2021.0,1600,Condominium,1.0,2.0,1200,Partially Furnished,Kuchai Lama,3.0,yes
2007.0,1300,Condominium,1.0,2.0,962,Partially Furnished,Kepong,3.0,
1994.0,3500,Condominium,1.0,2.0,1280,Fully Furnished,Mont Kiara,3.0,no
2021.0,1200,Service Residence,1.0,2.0,650,Partially Furnished,Cheras,2.0,yes
2021.0,2400,Service Residence,1.0,2.0,872,Fully Furnished,Segambut,2.0,no
2021.0,2500,Service Residence,1.0,2.0,850,Fully Furnished,KL City,3.0,no
2015.0,2000,Condominium,0.0,2.0,850,Fully Furnished,Ampang,2.0,no
2020.0,1050,Apartment,1.0,2.0,800,Not Furnished,Kepong,3.0,
2019.0,2000,Condominium,2.0,2.0,1216,Partially Furnished,Sungai Besi,3.0,
2015.0,1550,Condominium,1.0,2.0,1142,Partially Furnished,Cheras,4.0,yes
2021.0,1250,Service Residence,1.0,2.0,650,Not Furnished,Cheras,2.0,no
2014.0,1300,Condominium,2.0,2.0,936,Fully Furnished,Kuchai Lama,2.0,
2016.0,1680,Service Residence,0.0,1.0,530,Fully Furnished,KL City,1.0,no
2019.0,3000,Condominium,1.0,2.0,1100,Fully Furnished,Bukit Jalil,3.0,no
2020.0,1100,Apartment,0.0,2.0,850,Partially Furnished,Pantai,3.0,
2023.0,1800,Condominium,2.0,2.0,850,Partially Furnished,Cheras,3.0,
2023.0,1900,Condominium,1.0,2.0,900,Partially Furnished,Cheras,3.0,yes
2021.0,2500,Condominium,2.0,2.0,850,Fully Furnished,Sentul,3.0,yes
2008.0,4500,Condominium,0.0,2.0,1400,Fully Furnished,Ampang,2.0,
1997.0,2100,Service Residence,1.0,2.0,935,Fully Furnished,Taman Desa,3.0,
2018.0,2500,Service Residence,0.0,2.0,890,Fully Furnished,Ampang,4.0,no
2013.0,2200,Apartment,1.0,1.0,737,Fully Furnished,Titiwangsa,2.0,no
2007.0,2000,Service Residence,0.0,2.0,900,Fully Furnished,Bukit Bintang,2.0,
2000.0,1700,Condominium,0.0,2.0,1400,Fully Furnished,Sri Petaling,3.0,yes
2008.0,1650,Condominium,0.0,2.0,1275,Partially Furnished,Setapak,4.0,
2021.0,1300,Apartment,1.0,2.0,850,Not Furnished,Keramat,3.0,
2015.0,3600,Condominium,1.0,2.0,900,Fully Furnished,Segambut,2.0,no
2020.0,2100,Condominium,1.0,2.0,1000,Partially Furnished,Wangsa Maju,3.0,no
2015.0,1300,Service Residence,2.0,2.0,875,Partially Furnished,Sungai Besi,2.0,yes
2021.0,1700,Condominium,0.0,2.0,1200,Partially Furnished,Kuchai Lama,3.0,yes
2013.0,1900,Apartment,0.0,1.0,500,Fully Furnished,Titiwangsa,2.0,no
2014.0,1499,Condominium,0.0,2.0,1100,Partially Furnished,Sentul,3.0,no
2021.0,1350,Condominium,0.0,2.0,1200,Partially Furnished,Kuchai Lama,3.0,yes
2020.0,1550,Apartment,1.0,2.0,800,Partially Furnished,Pantai,3.0,
2017.0,2000,Condominium,2.0,3.0,1391,Partially Furnished,Segambut,3.0,yes
2007.0,2400,Condominium,1.0,2.0,1260,Fully Furnished,Wangsa Maju,3.0,
2018.0,2200,Service Residence,1.0,1.0,751,Partially Furnished,KL City,1.0,yes
2000.0,1300,Condominium,0.0,2.0,750,Fully Furnished,Bukit Jalil,2.0,yes
2015.0,2500,Condominium,2.0,2.0,1019,Fully Furnished,Segambut,3.0,
2016.0,1200,Condominium,2.0,2.0,900,Partially Furnished,Cheras,3.0,no
2009.0,1799,Condominium,1.0,2.0,1010,Fully Furnished,Solaris Dutamas,3.0,
2001.0,1200,Apartment,0.0,2.0,900,Partially Furnished,Ampang,3.0,no
1993.0,1800,Condominium,1.0,2.0,1250,Fully Furnished,Taman Desa,2.0,yes
2021.0,1899,Service Residence,1.0,1.0,500,Fully Furnished,Sri Damansara,1.0,yes
2004.0,1599,Condominium,1.0,2.0,1100,Fully Furnished,Jalan Kuching,3.0,
2020.0,1700,Service Residence,1.0,1.0,600,Partially Furnished,Ampang,1.0,
2020.0,2600,Service Residence,2.0,2.0,850,Fully Furnished,Ampang,2.0,
2011.0,2500,Condominium,1.0,2.0,1279,Fully Furnished,Sri Petaling,3.0,
2019.0,1800,Service Residence,1.0,2.0,800,Partially Furnished,Segambut,2.0,no
2021.0,1599,Apartment,1.0,2.0,860,Fully Furnished,Bukit Jalil,3.0,
2016.0,2400,Service Residence,2.0,2.0,1096,Fully Furnished,Puchong,3.0,
2007.0,1600,Condominium,1.0,2.0,1100,Partially Furnished,Segambut,3.0,
2020.0,750,Condominium,0.0,2.0,1000,Fully Furnished,Wangsa Maju,4.0,yes
2021.0,900,Service Residence,2.0,2.0,820,Partially Furnished,Cheras,3.0,yes
2010.0,1700,Condominium,0.0,3.0,1267,Partially Furnished,Wangsa Maju,3.0,yes
2010.0,2000,Condominium,1.0,3.0,1267,Fully Furnished,Wangsa Maju,3.0,yes
2022.0,1999,Condominium,2.0,2.0,800,Fully Furnished,Sentul,2.0,
2007.0,1500,Apartment,1.0,2.0,1320,Partially Furnished,Jalan Kuching,3.0,no
2017.0,2200,Condominium,1.0,2.0,900,Fully Furnished,Sentul,2.0,yes
1999.0,1300,Condominium,0.0,2.0,1270,Partially Furnished,Old Klang Road,3.0,yes
2022.0,2500,Condominium,2.0,2.0,921,Fully Furnished,Taman Desa,3.0,no
2003.0,1100,Condominium,0.0,2.0,911,Partially Furnished,Setapak,3.0,
2022.0,1800,Service Residence,1.0,2.0,850,Partially Furnished,Setapak,3.0,yes
2020.0,1600,Apartment,1.0,2.0,904,Partially Furnished,Sentul,3.0,yes
2020.0,1200,Apartment,1.0,2.0,850,Partially Furnished,Kepong,3.0,yes
2020.0,1600,Apartment,0.0,2.0,810,Partially Furnished,Pantai,3.0,yes
2019.0,1800,Condominium,2.0,2.0,950,Partially Furnished,Setapak,3.0,
2009.0,1400,Condominium,1.0,2.0,857,Partially Furnished,Sentul,3.0,no
2010.0,2200,Condominium,0.0,2.0,1206,Partially Furnished,Taman Melawati,3.0,no
2017.0,1500,Condominium,2.0,2.0,900,Partially Furnished,Setapak,3.0,no
2018.0,1700,Service Residence,0.0,1.0,320,Fully Furnished,KL City,1.0,no
2021.0,1300,Service Residence,0.0,1.0,650,Partially Furnished,Sentul,2.0,yes
2020.0,1600,Condominium,0.0,2.0,1065,Partially Furnished,Keramat,3.0,
2021.0,1250,Service Residence,1.0,2.0,650,Not Furnished,Cheras,2.0,
2015.0,1700,Service Residence,1.0,1.0,705,Fully Furnished,Ampang,1.0,no
2017.0,1400,Service Residence,1.0,2.0,950,Partially Furnished,Setapak,3.0,no
2020.0,1100,Apartment,0.0,2.0,850,Partially Furnished,Pantai,3.0,
2019.0,1699,Service Residence,0.0,2.0,958,Fully Furnished,Cheras,3.0,yes
2014.0,2100,Condominium,1.0,2.0,1200,Fully Furnished,Bukit Jalil,3.0,
2020.0,1900,Apartment,1.0,2.0,882,Fully Furnished,Keramat,3.0,yes
2020.0,1600,Apartment,1.0,2.0,882,Partially Furnished,Keramat,3.0,yes
2016.0,2500,Service Residence,0.0,3.0,914,Fully Furnished,Sri Petaling,3.0,yes
2005.0,1200,Condominium,0.0,2.0,900,Partially Furnished,Taman Desa,3.0,yes
2020.0,2000,Condominium,0.0,2.0,921,Partially Furnished,KL City,1.0,yes
2004.0,1400,Condominium,1.0,2.0,1000,Partially Furnished,Jalan Kuching,3.0,no
2017.0,2500,Condominium,1.0,3.0,1186,Fully Furnished,Sentul,3.0,yes
2007.0,1599,Condominium,1.0,2.0,1087,Fully Furnished,Ampang,3.0,no
2017.0,1700,Service Residence,2.0,2.0,1095,Fully Furnished,Sentul,3.0,no
2021.0,1500,Apartment,0.0,2.0,850,Partially Furnished,Bukit Jalil,3.0,yes
2017.0,1400,Service Residence,2.0,2.0,1009,Partially Furnished,Sentul,3.0,no
2017.0,1400,Service Residence,1.0,2.0,1009,Partially Furnished,Sentul,3.0,no
2016.0,1700,Service Residence,1.0,1.0,530,Fully Furnished,KL City,1.0,yes
2001.0,1400,Condominium,0.0,2.0,926,Partially Furnished,Cheras,3.0,yes
2013.0,2300,Condominium,1.0,1.0,696,Partially Furnished,Ampang,1.0,no
2013.0,1900,Condominium,2.0,2.0,1500,Partially Furnished,Setapak,3.0,yes
2021.0,2000,Condominium,0.0,2.0,962,Partially Furnished,Cheras,3.0,
2007.0,2000,Condominium,0.0,2.0,1050,Fully Furnished,Kepong,3.0,yes
2019.0,3800,Condominium,0.0,3.0,1360,Fully Furnished,Pantai,4.0,
2017.0,1400,Service Residence,1.0,2.0,885,Partially Furnished,Cheras,2.0,yes
2016.0,2400,Service Residence,2.0,2.0,936,Fully Furnished,Old Klang Road,3.0,yes
2018.0,850,Service Residence,0.0,1.0,450,Fully Furnished,Seputeh,1.0,yes
2017.0,1400,Service Residence,2.0,2.0,1050,Partially Furnished,Cheras,3.0,yes
2016.0,4000,Condominium,2.0,2.0,1382,Fully Furnished,Wangsa Maju,3.0,no
2023.0,2000,Condominium,2.0,2.0,850,Partially Furnished,Cheras,3.0,no
2010.0,4600,Condominium,1.0,2.0,1348,Fully Furnished,KLCC,1.0,yes
2017.0,1700,Service Residence,2.0,2.0,943,Fully Furnished,Sentul,2.0,no
2004.0,2600,Condominium,0.0,3.0,1560,Partially Furnished,Bukit Bintang,4.0,
2017.0,1400,Service Residence,1.0,2.0,900,Not Furnished,Sentul,3.0,no
1989.0,2000,Condominium,0.0,2.0,1400,Partially Furnished,Taman Desa,3.0,yes
2005.0,1200,Condominium,0.0,2.0,880,Partially Furnished,Sri Petaling,3.0,yes
2020.0,1300,Service Residence,1.0,2.0,650,Partially Furnished,Sentul,2.0,no
2018.0,2600,Service Residence,0.0,1.0,752,Fully Furnished,KL City,1.0,yes
2017.0,2500,Service Residence,2.0,2.0,909,Fully Furnished,Old Klang Road,3.0,no
2000.0,1800,Condominium,1.0,2.0,950,Fully Furnished,Sri Petaling,3.0,yes
2021.0,3800,Service Residence,1.0,2.0,839,Fully Furnished,KLCC,2.0,yes
2014.0,1300,Service Residence,1.0,2.0,916,Partially Furnished,Cheras,2.0,no
2021.0,1700,Apartment,1.0,2.0,850,Fully Furnished,Bukit Jalil,3.0,yes
2021.0,1600,Service Residence,1.0,2.0,916,Fully Furnished,Kepong,3.0,yes
2020.0,1800,Service Residence,2.0,2.0,1027,Partially Furnished,Kepong,4.0,
1988.0,1300,Condominium,0.0,2.0,1000,Partially Furnished,Pantai,3.0,yes
1999.0,1600,Condominium,1.0,2.0,1412,Partially Furnished,Jalan Ipoh,3.0,no
2021.0,2500,Condominium,2.0,2.0,990,Fully Furnished,Cheras,3.0,
2012.0,1700,Service Residence,1.0,1.0,600,Fully Furnished,Jalan Sultan Ismail,1.0,
2016.0,2200,Condominium,1.0,2.0,1202,Partially Furnished,Old Klang Road,3.0,
2020.0,1500,Service Residence,2.0,2.0,800,Partially Furnished,Bandar Menjalara,3.0,no
2016.0,1600,Condominium,1.0,2.0,1037,Fully Furnished,Jalan Ipoh,3.0,
2021.0,2700,Service Residence,1.0,2.0,864,Fully Furnished,Cheras,3.0,yes
2017.0,2500,Condominium,1.0,2.0,1272,Fully Furnished,Sentul,3.0,yes
2007.0,1900,Service Residence,0.0,2.0,742,Fully Furnished,Bukit Bintang,2.0,yes
2020.0,1800,Apartment,2.0,2.0,1073,Fully Furnished,Kepong,3.0,yes
2009.0,1100,Apartment,1.0,2.0,945,Partially Furnished,Kepong,3.0,
2020.0,1600,Apartment,0.0,2.0,810,Partially Furnished,Pantai,3.0,yes
2009.0,1000,Apartment,1.0,2.0,948,Not Furnished,Kepong,3.0,yes
2016.0,3100,Condominium,2.0,3.0,1300,Fully Furnished,Wangsa Maju,3.0,
2017.0,1799,Apartment,1.0,2.0,770,Fully Furnished,Wangsa Maju,3.0,no
2018.0,1500,Apartment,1.0,2.0,713,Partially Furnished,Segambut,2.0,no
2021.0,1500,Service Residence,1.0,3.0,1000,Partially Furnished,Sentul,4.0,yes
2020.0,1000,Apartment,2.0,2.0,800,Not Furnished,Kepong,3.0,yes
2020.0,1100,Apartment,0.0,2.0,850,Partially Furnished,Pantai,3.0,
2004.0,1500,Condominium,1.0,2.0,1050,Partially Furnished,Jalan Kuching,3.0,yes
2007.0,1450,Service Residence,0.0,1.0,358,Fully Furnished,KL City,1.0,yes
2021.0,2500,Condominium,2.0,2.0,990,Fully Furnished,Cheras,3.0,yes
2017.0,2500,Service Residence,2.0,2.0,909,Fully Furnished,Old Klang Road,3.0,
2017.0,2800,Condominium,2.0,3.0,1441,Fully Furnished,Setapak,3.0,
2020.0,1900,Condominium,2.0,2.0,1184,Partially Furnished,Keramat,3.0,
2019.0,4600,Condominium,2.0,3.0,1548,Fully Furnished,Mont Kiara,4.0,no
2021.0,1700,Condominium,1.0,2.0,850,Fully Furnished,Bukit Jalil,3.0,
2020.0,1450,Service Residence,1.0,2.0,850,Partially Furnished,Sentul,3.0,yes
2019.0,1400,Service Residence,0.0,2.0,955,Partially Furnished,Puchong,3.0,no
2018.0,1600,Service Residence,0.0,2.0,684,Fully Furnished,Ampang,3.0,yes
2000.0,1500,Condominium,0.0,2.0,710,Partially Furnished,Sri Petaling,3.0,yes
2006.0,1300,Condominium,2.0,2.0,1400,Not Furnished,Setapak,3.0,
2016.0,3800,Condominium,2.0,3.0,1675,Fully Furnished,Cheras,3.0,no
